endTime,artistName,trackName,msPlayed
2020-01-21 00:09,Dijon,Violence),5649
2020-01-21 00:09,lojii,do u,8136
2020-01-21 00:09,Knxwledge,OpinyunGayme,7464
2020-01-21 00:09,Manwolves,These Days,14755
2020-01-21 00:09,King Gizzard & The Lizard Wizard,I'm Sleepin' In,5894
2020-01-21 00:18,Jank Setup,In Motion,44767
2020-01-21 00:20,Raveena,Sweet Time,27489
2020-01-21 00:28,Jank Setup,In Motion,333774
2020-01-21 01:01,Anomalie,Velours,256179
2020-01-21 01:02,Michael Jackson,Rock With You,71468
2020-01-21 01:02,Solange,Junie,7270
2020-01-21 01:13,Raveena,Sweet Time,15351
2020-01-21 04:40,Raveena,Sweet Time,251433
2020-01-21 04:43,Mac DeMarco,My Kind of Woman,190845
2020-01-21 04:44,Jean Deaux,Wikipedia,22378
2020-01-21 04:47,The Black Keys,You're the One,9480
2020-01-21 04:47,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,1444
2020-01-21 04:47,Banes World,You Say I'm in Love,176760
2020-01-21 04:47,Tycho,Epoch,2010
2020-01-21 04:49,Solange,Rise,101813
2020-01-21 04:51,fantompower,My Take on Solidao.,155089
2020-01-21 04:52,Thad Jones,To You,3349
2020-01-21 04:52,Instupendo,The Good Night,49000
2020-01-21 04:52,George Benson,You're Never Too Far from Me,15330
2020-01-21 04:55,Banes World,Drowsy,164027
2020-01-21 04:59,Instupendo,Beauty Unit,2397
2020-01-21 04:59,Jimi Hendrix,One Rainy Wish,1040
2020-01-21 04:59,Fanso,Intro,2045
2020-01-21 04:59,Luiz Bonfá,Perdido de Amor [Lost in Love],206066
2020-01-21 04:59,Deodato,San Juan Sunset,1328
2020-01-21 04:59,Bibio,lovers’ carvings,6248
2020-01-21 04:59,The Black Keys,Everlasting Light,607
2020-01-21 04:59,The Black Keys,Everlasting Light,990
2020-01-21 04:59,Noname,Sunny Duet (feat. the Mind),10809
2020-01-21 05:01,Instupendo,Beauty Unit,134022
2020-01-21 05:01,Mac DeMarco,Goodbye Weekend,1515
2020-01-21 05:02,Solange,Binz,8842
2020-01-21 05:04,Yo La Tengo,Center of Gravity,162306
2020-01-21 05:08,Ruru,Another,242196
2020-01-21 05:16,Pixies,Crackity Jones,1180
2020-01-21 05:16,Reel Big Fish,The Promise,4432
2020-01-21 05:16,Sonny Stitt,Constellation - Remastered Version,1100
2020-01-21 05:16,Mac DeMarco,Go Easy,1532
2020-01-21 05:16,Mac DeMarco,Blue Boy,1028
2020-01-21 05:16,Nina Simone,Feeling Good,1808
2020-01-21 05:16,Jacob Collier,All Night Long (feat. Take 6),439000
2020-01-21 05:16,Anomalie,Métropole,3290
2020-01-21 05:16,The Beatles,Drive My Car - Remastered 2009,3741
2020-01-21 05:16,Art Tatum,Tiger Rag,1970
2020-01-21 05:16,John Lennon,Hold On - Remastered 2010,1562
2020-01-21 05:16,Donny Hathaway,Jealous Guy,6724
2020-01-21 05:16,Kendrick Lamar,For Free? - Interlude,1749
2020-01-21 05:16,Mac DeMarco,Brother,1364
2020-01-21 05:16,The Hush Sound,We Intertwined,1311
2020-01-21 05:16,The White Stripes,Icky Thump,1328
2020-01-21 05:16,Lettuce,Move On Up,4005
2020-01-21 05:30,Wu-Tang Clan,C.R.E.A.M.,78596
2020-01-21 16:42,Kali Uchis,Dead To Me,199505
2020-01-21 16:45,The Marías,Basta Ya,176599
2020-01-21 16:49,The Marías,Only in My Dreams,12616
2020-01-21 16:49,The Marías,I Like It,203700
2020-01-21 17:09,Modest Mouse,Missed the Boat,2786
2020-01-21 19:11,Raveena,Hypnosis,3492
2020-01-21 19:12,Raveena,Hypnosis,96000
2020-01-21 19:16,Raveena,Stone (Reprise),6650
2020-01-21 19:16,Raveena,Mama,240001
2020-01-21 19:17,Raveena,Nectar,12635
2020-01-21 19:21,Raveena,Nectar,266029
2020-01-21 19:25,Raveena,Stronger,251298
2020-01-21 19:30,Raveena,Salt Water,276701
2020-01-21 19:35,Raveena,Stone,319436
2020-01-21 19:36,Raveena,Stone (Reprise),58280
2020-01-21 19:40,Raveena,Mama,237473
2020-01-21 19:48,Raveena,Bloom,326134
2020-01-21 19:52,Raveena,Floating (feat. Hope Tala),290866
2020-01-21 20:22,Raveena,Still Dreaming,222918
2020-01-22 02:08,Fieh,25,12476
2020-01-22 02:11,King Pleasure,Moody's Mood for Love,178773
2020-01-22 02:17,Crumb,So Tired,218152
2020-01-22 02:27,Bobby Caldwell,What You Won't Do for Love,286493
2020-01-22 02:40,Buddy Rich,Mexicali Nose,94165
2020-01-22 04:38,Buddy Rich,Mexicali Nose,5318
2020-01-22 15:27,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",17965
2020-01-22 15:27,Jonathan Richman,Gail Loves Me,34
2020-01-22 15:32,Ovall,an illusion,287891
2020-01-22 15:35,Houdinne,Luvin U,169533
2020-01-22 15:40,Jakob Ogawa,You and I,162153
2020-01-22 15:43,Mac Ayres,Something to Feel,213535
2020-01-22 15:46,Arthur Verocai,Que mapa?,162720
2020-01-22 15:51,Robert Glasper,Move Love - feat. KING; Alternate Version,202895
2020-01-22 15:54,Elujay,Starchild,190152
2020-01-22 15:56,MIKE,HURDLES,144573
2020-01-22 15:59,Lance Skiiiwalker,Forbidden Fruit,162258
2020-01-22 16:01,Eyedress,Manila Ice,143136
2020-01-22 16:02,Inner State 81,Yung Love,54558
2020-01-22 16:38,The Brotet,Shiki No Uta,227489
2020-01-22 17:52,Jank Setup,In Motion,2479
2020-01-22 17:52,Jacob Collier,Everlasting Motion (feat. Hamid El Kasri),7966
2020-01-22 17:53,Jacob Collier,Once You (feat. Suzie Collier),5885
2020-01-22 17:53,Gal Costa,Pontos De Luz,26572
2020-01-22 17:53,Jacob Collier,Every Little Thing She Does Is Magic,3252
2020-01-22 17:53,Jacob Collier,All Night Long (feat. Take 6),15760
2020-01-22 17:53,Butcher Brown,Sundress,7980
2020-01-22 17:59,Jacob Collier,Saviour,368318
2020-01-22 18:00,SALES,Chinese New Year,8582
2020-01-22 18:00,The Meters,Cissy Strut,11754
2020-01-22 18:00,James Carter,Avalon,3219
2020-01-22 18:00,Mac DeMarco,Jonny's Odyssey,12299
2020-01-22 18:04,Raveena,Sweet Time,251433
2020-01-22 18:07,The Beatles,She Loves You - Remastered 2009,141333
2020-01-22 18:10,Moonchild,Hideaway,219000
2020-01-22 18:11,Hiatus Kaiyote,Choose Your Weapon,3552
2020-01-22 18:11,Hiatus Kaiyote,Lace Skull,22932
2020-01-22 18:11,Stevie Ray Vaughan,Pride and Joy,2763
2020-01-22 18:11,Breakbot,Get Lost,3169
2020-01-22 18:16,Jimi Hendrix,"Red House - Live at The Woodstock Music & Art Fair, August 18, 1969",324346
2020-01-22 18:28,Anderson .Paak,Make It Better (feat. Smokey Robinson),125753
2020-01-22 18:47,The Meters,Cissy Strut,2248
2020-01-22 18:47,Lawrence,Do You Want to Do Nothing with Me? - Audiotree Live Version,609
2020-01-22 18:47,Gus Dapperton,"Prune, You Talk Funny",2953
2020-01-22 18:50,Weezer,Hash Pipe,186533
2020-01-22 18:51,Stanley Turrentine,Mississippi City Strut,4010
2020-01-22 18:53,Sungazer,Ostinato,158750
2020-01-22 19:12,Fieh,Brain,47545
2020-01-23 01:32,Man Man,Bangkok Necktie,1427
2020-01-23 01:32,Arctic Monkeys,When The Sun Goes Down,5845
2020-01-23 01:32,Erroll Garner,Wild Music,850
2020-01-23 01:32,Jimi Hendrix,Bold as Love,4519
2020-01-23 01:32,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454
2020-01-23 01:32,Mac DeMarco,Treat Her Better,1460
2020-01-23 01:32,Kamasi Washington,Kipling Theme,1016
2020-01-23 01:35,The Beatles,Ticket To Ride - Remastered 2015,190120
2020-01-23 01:35,Twilight,Give Love a Try,6485
2020-01-23 01:35,"Tyler, The Creator",A BOY IS A GUN*,7117
2020-01-23 01:35,Bobbi Humphrey,New York Times - Remastered 2002,4682
2020-01-23 01:40,The Black Keys,Act Nice and Gentle,1672
2020-01-23 01:40,The Black Keys,Countdown,2269
2020-01-23 01:40,Noname,Diddy Bop (feat. Cam O'bi & Raury),1883
2020-01-23 01:40,Franz Ferdinand,40',1526
2020-01-23 01:40,Breakbot,The Sweetest Romance,1781
2020-01-23 01:40,Kali Uchis,In My Dreams,1920
2020-01-23 01:40,Breakbot,Arrested,1236
2020-01-23 01:40,Computer Magic,Electronic Fences,1446
2020-01-23 01:40,Erroll Garner,Is You Is Or Is You Ain't My Baby?,1378
2020-01-23 01:40,The Black Keys,Gold on the Ceiling,5468
2020-01-23 01:40,The Black Keys,Nova Baby,1381
2020-01-23 01:40,Jakob Ogawa,Velvet Light,3228
2020-01-23 01:40,Joomanji,Where Are You? (Love for JL) [feat. Copasetic & Lindsay Olsen],259067
2020-01-23 01:40,The Black Keys,Set You Free,2910
2020-01-23 01:40,Man Man,Sparks,2582
2020-01-23 01:40,Fieh,Samurai / When The Summer Is Through,1174
2020-01-23 01:40,Crumb,Locket,1517
2020-01-23 01:40,Thundercat,Lava Lamp,1315
2020-01-23 01:40,Flatt & Scruggs,Foggy Mountain Breakdown,2452
2020-01-23 01:40,Pyotr Ilyich Tchaikovsky,Dance of the Jesters,1932
2020-01-23 01:41,Steve Lacy,Some,3424
2020-01-23 01:41,Mac DeMarco,Let My Baby Stay,1901
2020-01-23 01:41,Crumb,Vinta,4173
2020-01-23 01:44,potsu,gazebo,141517
2020-01-23 01:45,Man Man,Pyramids,1144
2020-01-23 01:45,"Tyler, The Creator",Foreword (feat. Rex Orange County),2532
2020-01-23 01:45,BOYO,Mantra,1454
2020-01-23 01:45,Jakob Ogawa,All Your Love,2417
2020-01-23 01:45,Ella Fitzgerald,Cotton Tail,1783
2020-01-23 01:45,Moonchild,Don't Wake Me,1895
2020-01-23 01:45,Bill Withers,Grandma's Hands,933
2020-01-23 01:45,Fieh,So Fly,16571
2020-01-23 01:45,Forecast,You're My One and Only,1460
2020-01-23 01:48,Jimi Hendrix,Manic Depression,1890
2020-01-23 01:48,Miles Davis,Milestones,1664
2020-01-23 01:48,potsu,letting go,0
2020-01-23 01:48,Fieh,Doyuwanna,4113
2020-01-23 01:48,D'Angelo,The Root,2442
2020-01-23 01:48,The Beatles,Octopus's Garden - Remastered 2009,5703
2020-01-23 01:48,Sam Cooke,The Best Things In Life Are Free - Live,3888
2020-01-23 01:48,Kali Uchis,Coming Home - Interlude,14323
2020-01-23 01:48,Son Kuma,Indica,5299
2020-01-23 01:48,Jimi Hendrix,If 6 Was 9,1075
2020-01-23 01:48,Jonathan Richman,African Lady,155626
2020-01-23 01:50,Fat Night,Sun Go Down,1016
2020-01-23 01:50,Mac DeMarco,Freaking Out the Neighborhood,78680
2020-01-23 01:50,Stevie Ray Vaughan,Rude Mood/Hide Away - Live,1063
2020-01-23 01:50,Stanley Turrentine,"Make Me Rainbows - From the Film ""Fitzwilly""",1143
2020-01-23 01:50,The Beatles,You Won't See Me - Remastered 2009,1041
2020-01-23 01:50,Junior Kimbrough,Meet Me in the City,825
2020-01-23 01:50,Thelonious Monk,I'm Confessin' (That I Love You),506
2020-01-23 01:51,potsu,take me there,1897
2020-01-23 01:51,Fat Night,Honest Man,952
2020-01-23 01:51,"Tyler, The Creator",RUNNING OUT OF TIME,68823
2020-01-23 01:51,Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),1518
2020-01-23 02:05,Erroll Garner,Body And Soul,21605
2020-01-23 16:34,The Brotet,Shiki No Uta,1982
2020-01-23 16:38,Julien Dyne,Hours,235357
2020-01-23 16:41,Danny Dwyer,What You Want,191986
2020-01-23 16:45,MorMor,Heaven's Only Wishful - Extended Version,267634
2020-01-23 16:47,JOBA,Sad Saturdays,112823
2020-01-23 16:50,Stimulator Jones,Soon Never Comes,163791
2020-01-23 16:53,Temani,Power,209647
2020-01-23 16:56,Soft Glas,Perks of Being a Sunflower,166117
2020-01-23 17:09,Vansire,Set Piece,141871
2020-01-23 18:46,Jacob Collier,All Night Long (feat. Take 6),890
2020-01-23 18:52,Jacob Collier,Everlasting Motion (feat. Hamid El Kasri),348103
2020-01-23 18:53,Ruru,Another,4654
2020-01-23 18:53,Hamid El Kasri,Hamdouchia,45182
2020-01-23 18:54,Weezer,Hash Pipe,64213
2020-01-23 18:54,Raveena,Sweet Time,10121
2020-01-23 18:54,Solange,Stay Flo,2155
2020-01-23 18:54,Solange,Almeda,8803
2020-01-23 18:54,Solange,Cranes in the Sky,2877
2020-01-23 18:55,Raveena,If Only,28663
2020-01-23 18:55,Anomalie,Velours,2536
2020-01-23 18:55,Anomalie,Métropole,10701
2020-01-23 18:55,Amber Mark,Lose My Cool,11013
2020-01-23 18:56,Red Hot Chili Peppers,Can't Stop,1122
2020-01-23 18:56,Anomalie,Madison,48328
2020-01-23 18:56,Red Hot Chili Peppers,She's Only 18,3254
2020-01-23 18:56,Red Hot Chili Peppers,Californication,1937
2020-01-23 18:56,Red Hot Chili Peppers,Under the Bridge,1379
2020-01-23 18:56,Anomalie,Métropole,4434
2020-01-23 18:56,Red Hot Chili Peppers,Otherside,3674
2020-01-23 19:00,Anomalie,Crescent,194464
2020-01-23 19:30,Erroll Garner,Sweet And Lovely,13986
2020-01-23 19:32,Tennyson,L'oiseau qui danse,116657
2020-01-23 19:35,Kali Uchis,Your Teeth In My Neck,186181
2020-01-23 19:38,The Black Keys,All Hands Against His Own,2072
2020-01-23 19:38,The Black Keys,If You See Me,660
2020-01-23 19:38,Kali Uchis,Feel Like A Fool,772
2020-01-23 19:38,Hiatus Kaiyote,Shaolin Monk Motherfunk,655
2020-01-23 19:38,Amy Winehouse,Mr Magic (Through The Smoke),8937
2020-01-23 19:38,Kali Uchis,Just A Stranger (feat. Steve Lacy),1139
2020-01-23 19:38,"David ""Honeyboy"" Edwards",Black Cat,1141
2020-01-23 19:38,Noname,Song 31,1542
2020-01-23 19:38,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),1337
2020-01-23 19:38,Fieh,Bluspaceberry,715
2020-01-23 19:38,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,1378
2020-01-23 19:38,Morning Teleportation,Escalate,576
2020-01-23 19:38,"Grover Washington, Jr.",Mister Magic,1961
2020-01-23 19:38,Gordon Goodwin's Big Phat Band,Sing Sang Sung,788
2020-01-23 19:38,Kendrick Lamar,King Kunta,1439
2020-01-23 19:38,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2020-01-23 19:38,Hiatus Kaiyote,By Fire,0
2020-01-23 19:38,Joomanji,Bustin Loose (feat. Saara Maria & Austin Antione),5207
2020-01-23 19:38,The Black Keys,Thickfreakness,558
2020-01-23 19:41,The Beatles,I Saw Her Standing There - Remastered 2009,173946
2020-01-23 20:07,Jacob Collier,Close To You,104435
2020-01-23 21:13,Jacob Collier,Close To You,227225
2020-01-23 21:14,Ghost-Note,Swagism,5087
2020-01-23 21:14,Bishop Jeffrey White,Shelter in the Time of Storm,14824
2020-01-23 21:14,Noname,Reality Check (feat. Akenya & Eryn Allen Kane),11698
2020-01-23 21:15,Jacob Collier,Time Alone With You (feat. Daniel Caesar),25446
2020-01-23 21:17,AJ Abdullah,Falling in Love,0
2020-01-23 21:17,AJ Abdullah,"Oh, the Moon!",169411
2020-01-23 21:17,AJ Abdullah,"Oh, the Moon!",783
2020-01-23 21:19,AJ Abdullah,Falling in Love,80151
2020-01-23 21:45,TEMPOREX,Hi,45779
2020-01-23 21:59,TEMPOREX,Nice Boys,2986
2020-01-23 21:59,TEMPOREX,Hi,23387
2020-01-23 22:01,TEMPOREX,Care,121547
2020-01-23 22:19,TEMPOREX,Daydream,33905
2020-01-23 22:51,TEMPOREX,Daydream,87127
2020-01-23 22:53,TEMPOREX,Alone Time,115431
2020-01-23 22:54,TEMPOREX,Lost in a Flower Field,91898
2020-01-23 23:26,TEMPOREX,The Right Place,38117
2020-01-24 04:08,Jacob Collier,Once You (feat. Suzie Collier),201134
2020-01-24 04:08,Dreamgirl,Teenage Blue,1073
2020-01-24 04:11,Fox + Sui,Summer Storm,161893
2020-01-24 04:12,Nai Palm,Crossfire / So Into You,2259
2020-01-24 04:12,Fieh,Glu,725
2020-01-24 04:12,Sungazer,I Walk Alone,1280
2020-01-24 04:12,Nai Palm,Have You Ever Been (To Electric Ladyland),90441
2020-01-24 04:12,Crumb,Plants,2271
2020-01-24 04:12,Mac DeMarco,Passing Out Pieces,574
2020-01-24 04:12,The Cactus Channel,Storefront,640
2020-01-24 04:12,Gesu No Kiwami Otome,シアワセ林檎,747
2020-01-24 04:12,James Brown,People Get Up And Drive Your Funky Soul - Remix,710
2020-01-24 04:14,Queen,Don't Stop Me Now - 2011 Mix,1170
2020-01-24 04:14,Franz Ferdinand,Jacqueline,1175
2020-01-24 04:14,Erroll Garner,Rosalie,938
2020-01-24 04:14,Kali Uchis,Flight 22,1781
2020-01-24 04:14,Sungazer,I Walk Alone,102000
2020-01-24 04:14,Ray Charles,I've Got a Woman - 2005 Remaster,1870
2020-01-24 04:14,Erykah Badu,Time's A Wastin,4543
2020-01-24 04:14,Art Tatum,Tea for Two,1337
2020-01-24 04:14,"Tyler, The Creator",EARFQUAKE,1538
2020-01-24 04:14,The Hush Sound,Sweet Tangerine,2668
2020-01-24 04:15,The Black Keys,Meet Me in the City,1839
2020-01-24 04:15,Cake,Stickshifts and Safetybelts,3736
2020-01-24 04:15,Joomanji,Spread Too Thin (feat. Lindsay Olsen),3363
2020-01-24 04:15,Anderson .Paak,Heart Don't Stand a Chance,2235
2020-01-24 04:15,Jimi Hendrix,Voodoo Child (Slight Return),4831
2020-01-24 04:15,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),2361
2020-01-24 04:20,Wham!,Last Christmas,1411
2020-01-24 04:20,John Coltrane,Giant Steps,283439
2020-01-24 04:20,The Tontons,Never Never,1067
2020-01-24 04:20,Mac DeMarco,Salad Days,2443
2020-01-24 04:20,Paper Void,Safekeeping,1255
2020-01-24 04:20,Oscar Peterson Trio,Triste,4297
2020-01-24 04:20,Mac DeMarco,Ode to Viceroy,1485
2020-01-24 04:20,The Black Keys,Keep Me,930
2020-01-24 04:20,Schwey,Sh’qweyla,1733
2020-01-24 04:20,The Marías,Clueless,2308
2020-01-24 04:20,Daft Punk,Short Circuit,797
2020-01-24 04:20,Red Hot Chili Peppers,Around the World,1773
2020-01-24 04:20,The Marías,Ruthless,1646
2020-01-24 04:20,Jimi Hendrix,Foxey Lady,780
2020-01-24 04:20,Anderson .Paak,Reachin' 2 Much (feat. Lalah Hathaway),2033
2020-01-24 04:20,Fieh,Chop Suey,1364
2020-01-24 04:20,"Tyler, The Creator",Glitter,1801
2020-01-24 04:20,Nujabes,Lady Brown (feat. Cise Starr from CYNE),2121
2020-01-24 04:20,Schwey,Can't Stop (A Playa),973
2020-01-24 04:20,Erroll Garner,Sunny,6190
2020-01-24 04:20,Big Mama Thornton,Hound Dog,697
2020-01-24 04:20,Computer Magic,The End Of Time,2648
2020-01-24 04:20,Mac DeMarco,The Stars Keep On Calling My Name,2057
2020-01-24 04:20,Weldon Irvine,The Sisters,8859
2020-01-24 04:20,Jet Age of Tomorrow,Ain't a Party,1145
2020-01-24 04:21,Francisco Tárrega,Gran vals,1710
2020-01-24 04:21,Elohim,Hallucinating,1218
2020-01-24 04:21,Hiatus Kaiyote,Nakamarra (feat. Q-Tip) (feat. Q-Tip),1780
2020-01-24 04:21,Hiatus Kaiyote,Swamp Thing,2506
2020-01-24 04:21,Morning Teleportation,Expanding Anyway,1120
2020-01-24 04:21,Man Man,Hurly / Burly,1120
2020-01-24 04:21,Kali Uchis,Body Language - Intro,2567
2020-01-24 04:21,Mac DeMarco,Let Her Go,1721
2020-01-24 04:21,Ween,Waving My Dick in the Wind,1948
2020-01-24 04:21,Ween,Freedom of '76,9388
2020-01-24 04:25,Incubus,Anna Molly,3594
2020-01-24 04:25,Erykah Badu,On & On,226133
2020-01-24 04:25,Mac DeMarco,Dreaming,4828
2020-01-24 04:25,Jean Deaux,Wikipedia,1181
2020-01-24 04:25,Gorillaz,November Has Come,7984
2020-01-24 04:44,Anderson .Paak,Winners Circle,159810
2020-01-24 15:15,Beyoncé,Pretty Hurts,257653
2020-01-24 15:17,The Marías,Superclean,155557
2020-01-24 15:20,The Marías,Déjate Llevar,163937
2020-01-24 15:24,Pierce The Veil,I Don't Care If You're Contagious,204893
2020-01-24 15:27,Mac DeMarco,Treat Her Better,229120
2020-01-24 15:30,Mac DeMarco,Passing Out Pieces,167090
2020-01-24 15:33,One Direction,Little Things,168942
2020-01-24 21:12,Tennyson,L'oiseau qui danse,4757
2020-01-24 21:12,Tennyson,L'oiseau qui danse,1650
2020-01-24 21:12,Schwey,Elasto,0
2020-01-24 21:12,Schwey,Elasto,1442
2020-01-24 21:12,Fieh,Flower,1095
2020-01-24 21:19,Greg Phillinganes,Lazy Nina,326613
2020-01-24 21:23,Man Man,The Ballad Of Butter Beans,268880
2020-01-24 21:28,Tru,"Fungus (feat. K. Solar, Scott Kelley & Steve Lacy)",278040
2020-01-24 21:33,Hiatus Kaiyote,Molasses,289480
2020-01-24 21:37,Franz Ferdinand,Take Me Out,237026
2020-01-24 22:11,Anderson .Paak,King James,22441
2020-01-24 22:16,Fieh,25,270013
2020-01-24 22:19,Rick Astley,Never Gonna Give You Up,212826
2020-01-24 22:23,Stan Getz,The Girl from Ipanema (with Arthur Fiedler & Boston Pops Orchestra),233040
2020-01-24 22:27,Schwey,Elasto,222626
2020-01-24 22:30,Mac DeMarco,Freaking Out the Neighborhood,173888
2020-01-24 22:35,Hiatus Kaiyote,Nakamarra (feat. Q-Tip) (feat. Q-Tip),275320
2020-01-24 22:38,Anderson .Paak,Winners Circle,209237
2020-01-24 22:42,Noname,All I Need (feat. Xavier Omär),240461
2020-01-24 22:47,Weezer,Hash Pipe,186533
2020-01-24 22:49,The Beatles,The Word - Remastered 2009,138628
2020-01-24 22:51,Crumb,Locket,128904
2020-01-24 22:57,Raveena,Sweet Time,251433
2020-01-24 23:00,Texas Tornados,(Hey Baby) Que Paso,178893
2020-01-24 23:03,Sungazer,Drunk,206828
2020-01-24 23:07,Tennyson,L'oiseau qui danse,1720
2020-01-24 23:07,Jacob Collier,Flintstones,188623
2020-01-24 23:15,Jacob Collier,Moon River,496880
2020-01-24 23:17,Jacob Collier,Woke Up Today,108216
2020-01-24 23:20,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",192913
2020-01-24 23:23,"Tyler, The Creator",RUNNING OUT OF TIME,177226
2020-01-24 23:26,Mac DeMarco,Let My Baby Stay,203823
2020-01-24 23:29,Ween,Waving My Dick in the Wind,131733
2020-01-24 23:31,WILLOW,Marceline,136760
2020-01-24 23:41,The Marías,Drip,22257
2020-01-25 16:54,Mac DeMarco,Salad Days,145893
2020-01-25 16:58,Bread & Butter,Summer Blue,239900
2020-01-25 17:01,Mac DeMarco,Dreaming,147324
2020-01-25 17:06,Hiatus Kaiyote,Shaolin Monk Motherfunk,350533
2020-01-25 17:10,Erykah Badu,On & On,226133
2020-01-25 17:13,Mac DeMarco,Robson Girl,24905
2020-01-25 17:13,Thelonious Monk,I'm Confessin' (That I Love You),157026
2020-01-25 17:16,Sungazer,Ostinato,158750
2020-01-25 17:18,Erroll Garner,Is You Is Or Is You Ain't My Baby?,140227
2020-01-25 17:22,Tennyson,Lay-by,226627
2020-01-25 17:24,Kali Uchis,Body Language - Intro,136342
2020-01-25 17:27,Banes World,You Say I'm in Love,176760
2020-01-25 17:28,John Coltrane,Naima,47687
2020-01-25 17:31,Mac DeMarco,Goodbye Weekend,179766
2020-01-25 17:35,Hiatus Kaiyote,Fingerprints,256920
2020-01-25 17:38,Maynard Ferguson,Two For Otis,128788
2020-01-25 17:53,Jonathan Richman,Gail Loves Me,11702
2020-01-25 18:19,Panic! At The Disco,That Green Gentleman (Things Have Changed),195013
2020-01-25 18:24,Pierce The Veil,King For A Day,236293
2020-01-25 18:25,Linkin Park,Bleed It Out,49442
2020-01-25 18:25,Linkin Park,Bleed It Out,14868
2020-01-25 18:29,Vansire,Set Piece,199490
2020-01-25 18:32,Brennan Henderson,Girl (feat. Clairo),183179
2020-01-25 18:34,Summer Walker,Baby,88186
2020-01-25 19:36,MGMT,In The Afternoon,226253
2020-01-25 19:36,Phoenix,Chloroform,9238
2020-01-25 19:36,MGMT,James,9142
2020-01-25 19:36,Phoenix,If I Ever Feel Better,6882
2020-01-25 19:37,Phoenix,Lisztomania,12210
2020-01-25 19:38,Theo Croker,Love from the Sun,1026
2020-01-25 19:38,Doc Cheatham,Baby It's Cold Outside,18282
2020-01-25 19:38,Theo Croker,This Could Be (For The Travelling Soul),26787
2020-01-25 19:38,Theo Croker,This Could Be (For The Travelling Soul),1518
2020-01-25 19:39,Theo Croker,Light Skinned Beauty,72267
2020-01-25 19:44,Theo Croker,Understand Yourself (feat. Chronixx & Sullivan Fortner) - Acoustic Version,296370
