endTime,artistName,trackName,msPlayed
2020-04-30 14:12,Ariana Grande,goodnight n go,189506
2020-04-30 14:15,Fountains Of Wayne,Stacy's Mom,197986
2020-04-30 14:18,WILLOW,Wait a Minute!,196520
2020-04-30 14:19,Taylor Swift,The Archer,14511
2020-04-30 14:22,Sidney Gish,Vaudeville,182936
2020-04-30 14:26,Alicia Keys,No One,253813
2020-04-30 14:28,WILLOW,Samo Is Now,126986
2020-04-30 14:32,"Tyler, The Creator",Pothole (feat. Jaden Smith),237000
2020-04-30 14:36,Lady Gaga,Poker Face,237200
2020-04-30 14:39,Lady Gaga,La Vie En Rose,179760
2020-04-30 14:40,The Marías,Loverboy,73235
2020-04-30 14:45,Fieh,So Fly,299760
2020-04-30 14:48,Francesca Battistelli,This Is the Stuff,183706
2020-04-30 14:51,Ariana Grande,everytime,172106
2020-04-30 14:55,Rebelution,Outta Control,245293
2020-04-30 14:56,Paramore,Told You So,69224
2020-04-30 17:33,Jacob Mann Big Band,Baby Carrots,190986
2020-04-30 17:35,Kali Uchis,TO FEEL ALIVE,99404
2020-04-30 17:44,Chester Watson,Time Moves Slower Here,248
2020-04-30 17:44,King Gizzard & The Lizard Wizard,The River,549860
2020-04-30 17:49,Maurice Ravel,"Jeux d’eau, M 30",326533
2020-04-30 17:51,Chester Watson,Time Moves Slower Here,98461
2020-04-30 17:53,Sweet Valley,Where Will I Go,153390
2020-04-30 17:56,Fox + Sui,Summer Storm,161893
2020-04-30 18:14,Franz Liszt,"Les Jeux d'eaux a la Villa d'Este, S. 163",418401
2020-04-30 18:24,Hiatus Kaiyote,By Fire,303880
2020-04-30 18:57,Mac DeMarco,My Kind of Woman,47260
2020-05-01 00:24,The Beatles,I Saw Her Standing There - Remastered 2009,404
2020-05-01 00:24,Man Man,Pyramids,570
2020-05-01 00:24,Man Man,Bangkok Necktie,1440
2020-05-01 00:24,Ruru,Another,397
2020-05-01 00:24,Breakbot,The Sweetest Romance,512
2020-05-01 00:24,Oscar Peterson Trio,Triste,775
2020-05-01 00:24,Amy Winehouse,Mr Magic (Through The Smoke),0
2020-05-01 00:24,Erroll Garner,Is You Is Or Is You Ain't My Baby?,2067
2020-05-01 00:24,Mac DeMarco,My Kind of Woman,572
2020-05-01 00:24,Ella Fitzgerald,Cotton Tail,0
2020-05-01 00:24,Morning Teleportation,Escalate,573
2020-05-01 00:24,Buddy Rich,Mexicali Nose,745
2020-05-01 00:24,Anderson .Paak,Make It Better (feat. Smokey Robinson),1624
2020-05-01 00:24,Ariana Grande,Baby I,1450
2020-05-01 00:24,Donny Hathaway,Jealous Guy,584
2020-05-01 00:24,Junior Kimbrough,Meet Me in the City,297
2020-05-01 00:24,Eloise,Subside,901
2020-05-01 00:24,Ween,Freedom of '76,2373
2020-05-01 00:32,Franz Ferdinand,Take Me Out,493
2020-05-01 00:32,The Reverend Horton Heat,Psychobilly Freakout,5640
2020-05-01 00:32,Bill Withers,Grandma's Hands,962
2020-05-01 00:32,Morning Teleportation,Expanding Anyway,0
2020-05-01 00:32,Schwey,Can't Stop (A Playa),1255
2020-05-01 00:32,Bobbi Humphrey,New York Times - Remastered 2002,1364
2020-05-01 00:32,Ariana Grande,Baby I,197600
2020-05-01 00:35,NNAMDÏ,ART SCHOOL CRUSH,203910
2020-05-01 00:56,The Black Keys,Nova Baby,32370
2020-05-01 01:23,Bruno Major,Like Someone In Love,11770
2020-05-01 01:26,Khruangbin,Cómo Te Quiero,165990
2020-05-01 01:27,Loving,Visions,32787
2020-05-01 02:04,The Shed,I Don't Mind,137400
2020-05-01 05:02,Doja Cat,Say So (feat. Nicki Minaj),206220
2020-05-01 05:03,Doja Cat,MOOO!,5141
2020-05-01 05:04,Beyoncé,Formation,32490
2020-05-01 05:04,Beyoncé,7/11,12906
2020-05-01 06:04,Alina Baraz,Take It Home,682
2020-05-01 06:04,Alina Baraz,More Than Enough,151462
2020-05-01 06:04,Stacie Orrico,Don't Look At Me,2623
2020-05-01 06:07,dodie,Intertwined,191100
2020-05-01 06:11,Alina Baraz,The One (feat. Jada),219329
2020-05-01 06:17,Ricky Martin,Livin' la Vida Loca,5683
2020-05-01 06:17,Mild High Club,Head Out,148019
2020-05-01 06:21,Fieh,Doyuwanna,211666
2020-05-01 06:23,Justin Hurwitz,Summer Montage / Madeline,124640
2020-05-01 06:27,Taylor Swift,Shake It Off,219200
2020-05-01 06:30,Mac DeMarco,Goodbye Weekend,179766
2020-05-01 06:34,Nai Palm,Crossfire / So Into You,268186
2020-05-01 06:37,Childish Gambino,IV. Sweatpants,180675
2020-05-01 06:40,Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),174866
2020-05-01 06:44,Ariana Grande,successful,227386
2020-05-01 06:47,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200
2020-05-01 06:50,Adele,Rumour Has It,221426
2020-05-01 06:53,Alina Baraz,Floating (feat. Khalid),174489
2020-05-01 06:54,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),60000
2020-05-01 06:58,Crumb,So Tired,218152
2020-05-01 07:01,Alina Baraz,Coming To My Senses,186867
2020-05-01 07:04,April Smith and the Great Picture Show,Colors,161826
2020-05-01 07:06,My Chemical Romance,Teenagers,161920
2020-05-01 07:11,Cavetown,It's U,252708
2020-05-01 07:14,Her's,Marcel,187571
2020-05-01 07:17,WILLOW,Marceline PT. 2,181466
2020-05-01 07:22,My Chemical Romance,Welcome to the Black Parade,311106
2020-05-01 07:25,Francesca Battistelli,It's Your Life,171933
2020-05-01 07:26,Alina Baraz,Be Good,89110
2020-05-01 07:30,Mild High Club,Cary Me Back,233136
2020-05-01 07:34,The Band Perry,If I Die Young,222773
2020-05-01 07:39,Reba McEntire,Fancy,299733
2020-05-01 07:42,The Band Perry,DONE.,205266
2020-05-01 07:47,H.E.R.,Hard Place,271733
2020-05-01 07:51,Ariana Grande,Right There,247080
2020-05-01 07:54,Dolly Parton,Jolene,161533
2020-05-01 07:58,No Doubt,Don't Speak,263560
2020-05-01 08:01,WILLOW,PrettyGirlz,168680
2020-05-01 08:04,Mac DeMarco,Go Easy,204901
2020-05-01 08:09,The Lumineers,Dead Sea,247933
2020-05-01 08:12,Alina Baraz,Tainted,212291
2020-05-01 08:15,Panucci's Pizza,Naruto Themed Sexting,182240
2020-05-01 08:19,Arctic Monkeys,When The Sun Goes Down,202133
2020-05-01 08:22,Noname,Reality Check (feat. Akenya & Eryn Allen Kane),183135
2020-05-01 08:24,Kali Uchis,Coming Home - Interlude,159852
2020-05-01 08:27,Kali Uchis,Just A Stranger (feat. Steve Lacy),177697
2020-05-01 08:31,No Doubt,Just A Girl,209200
2020-05-01 08:34,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,203040
2020-05-01 08:38,Taylor Swift,You Belong With Me,231133
2020-05-01 08:41,The Jackson 5,I Want You Back,176333
2020-05-01 08:45,Justin Bieber,Never Say Never,227853
2020-05-01 08:49,Cage The Elephant,Telescope,228293
2020-05-01 08:52,Cage The Elephant,Aberdeen,192920
2020-05-01 08:57,Taylor Swift,Back To December,293026
2020-05-01 09:02,Ariana Grande,Almost Is Never Enough,327773
2020-05-01 09:05,WILLOW,U KNOW,186426
2020-05-01 09:08,Mac DeMarco,For the First Time,182306
2020-05-01 09:11,King Pleasure,Moody's Mood for Love,178773
2020-05-01 09:16,Beyoncé,Best Thing I Never Had,253746
2020-05-01 09:18,Taylor Swift,It’s Nice To Have A Friend,150440
2020-05-01 09:22,Ariana Grande,the light is coming (feat. Nicki Minaj),228373
2020-05-01 09:24,Ariana Grande,make up,140693
2020-05-01 09:28,Lianne La Havas,Ghost,223640
2020-05-01 09:30,Mac DeMarco,Boe Zaah,101465
2020-05-01 09:33,Madison Beer,Teenager in Love,214907
2020-05-01 09:37,Billie Eilish,lovely (with Khalid),200185
2020-05-01 09:39,Half Cocked,Bad Reputation,141173
2020-05-01 09:43,Billie Eilish,wish you were gay,221543
2020-05-01 09:46,Lady Gaga,Million Reasons,205280
2020-05-01 09:51,Ariana Grande,get well soon,322026
2020-05-01 09:55,Mac DeMarco,Treat Her Better,229120
2020-05-01 09:59,WILLOW,Why Don't You Cry,228920
2020-05-01 10:02,Panic! At The Disco,The Only Difference Between Martyrdom and Suicide Is Press Coverage,176933
2020-05-01 10:05,Taylor Swift,The Man,190360
2020-05-01 10:06,Justin Hurwitz,The End,46266
2020-05-01 10:10,Adele,Make You Feel My Love,212040
2020-05-01 10:13,Bruno Mars,When I Was Your Man,213826
2020-05-01 10:16,Mild High Club,Tesselation,152824
2020-05-01 10:19,Kali Uchis,In My Dreams,201000
2020-05-01 10:24,Ariana Grande,ghostin,271466
2020-05-01 10:27,Panic! At The Disco,Camisado,191866
2020-05-01 10:30,Paramore,26,221720
2020-05-01 10:33,"Tyler, The Creator",PUPPET,179013
2020-05-01 10:37,Mac DeMarco,Let Her Go,182607
